id_registro,departamento,id_departamento,municipio,id_municipio,producto,id_producto,fecha,cantidad,precio,venta,estado,id_region,region,validacion,causa_modificacion
10216,Bolivar,5713,Calamar,5713007,MANZALOCA,2,2024-07-17,142,1000,142000,F,4,Region Caribe,valido,
10217,Caldas,5717,Belalcazar,5717004,MANGOSON,3,2024-04-16,199,900,179100,F,1,Region Eje Cafetero - Antioquia,valido,
10218,Sucre,5770,Tolu Viejo,5770026,MANGOSON,3,2024-03-20,143,900,128700,F,4,Region Caribe,valido,
10219,Boyaca,5715,Viracacha,5715122,MANZALOCA,2,2024-07-24,17,1000,17000,F,2,Region Centro Oriente,valido,
10220,Bolivar,5713,Achi,5713001,MANGOSON,3,2024-01-02,75,900,67500,F,4,Region Caribe,valido,
10221,Cauca,5719,San Sebastian,5719031,COLOMBIANITA,1,2024-10-02,169,1200,202800,F,6,Region Pacifico,valido,
10222,Norte de Santander,5754,Gramalote,5754016,COLOMBIANITA,1,2024-02-17,118,1200,141600,F,2,Region Centro Oriente,valido,
10223,Arauca,5781,Arauca,5781001,MANGOSON,3,2024-10-18,106,900,95400,F,5,Region Llano,valido,
10224,Caqueta,5718,Morelia,5718010,NARANJITA,4,2024-05-24,184,600,110400,F,3,Region Centro Sur,valido,
10225,Cundinamarca,5725,Apulo,5725005,MANZALOCA,2,2024-03-26,136,1000,136000,F,2,Region Centro Oriente,modificado,B: cantidad 0 -> 136; promedio municipal 136.000000 de 7 registros con cantidad positiva; redondeo a unidad.
10226,Nariño,5752,Alban,5752001,MANZALOCA,2,2024-05-06,29,1000,29000,F,6,Region Pacifico,valido,
10227,Sucre,5770,Guaranda,5770009,MANGOSON,3,2024-06-20,13,900,11700,F,4,Region Caribe,valido,
10228,Tolima,5773,Alvarado,5773002,NARANJITA,4,2024-12-01,30,600,18000,F,3,Region Centro Sur,valido,
10229,Cundinamarca,5725,Sibate,5725083,MANZALOCA,2,2024-01-18,146,1000,146000,F,2,Region Centro Oriente,valido,
10230,Cordoba,5723,Puerto Libertador,5723019,MANZALOCA,2,2024-03-19,168,1000,168000,F,4,Region Caribe,valido,
10231,Boyaca,5715,Jerico,5715045,NARANJITA,4,2024-08-11,75,600,45000,F,2,Region Centro Oriente,valido,
10232,Santander,5768,Florian,5768032,MANGOSON,3,2024-11-02,78,900,70200,F,2,Region Centro Oriente,valido,
10233,Bolivar,5713,Turbana,5713044,MANGOSON,3,2024-12-07,185,900,166500,F,4,Region Caribe,valido,
10234,Santander,5768,Capitanejo,5768012,MANGOSON,3,2024-12-10,179,900,161100,F,2,Region Centro Oriente,valido,
10235,Antioquia,5705,San Luis,5705095,COLOMBIANITA,1,2024-11-28,143,1200,171600,F,1,Region Eje Cafetero - Antioquia,valido,
10236,Valle del Cauca,5776,La Cumbre,5776023,NARANJITA,4,2024-08-09,71,600,42600,F,6,Region Pacifico,valido,
10237,Choco,5727,Medio Atrato,5727018,COLOMBIANITA,1,2024-11-19,161,1200,193200,F,6,Region Pacifico,valido,
10238,Boyaca,5715,Chiquinquira,5715016,COLOMBIANITA,1,2024-03-15,135,1200,162000,F,2,Region Centro Oriente,valido,
10239,Magdalena,5747,Cienaga,5747006,NARANJITA,4,2024-02-10,188,600,112800,F,4,Region Caribe,valido,
10240,Huila,5741,Agrado,5741002,NARANJITA,4,2024-04-02,127,600,76200,F,3,Region Centro Sur,valido,
10241,Cauca,5719,Corinto,5719009,MANZALOCA,2,2024-04-24,54,1000,54000,F,6,Region Pacifico,valido,
10242,Quindio,5763,La Tebaida,5763008,NARANJITA,4,2024-11-26,33,600,19800,F,1,Region Eje Cafetero - Antioquia,valido,
10243,Magdalena,5747,El Reten,5747010,NARANJITA,4,2024-12-20,179,600,107400,F,4,Region Caribe,valido,
10244,Santander,5768,Aratoca,5768003,COLOMBIANITA,1,2024-01-14,75,1200,90000,F,2,Region Centro Oriente,valido,
10245,Meta,5750,Cabuyaro,5750003,MANGOSON,3,2024-08-14,115,900,103500,F,5,Region Llano,valido,
10246,Tolima,5773,Flandes,5773017,MANZALOCA,2,2024-11-10,124,1000,124000,F,3,Region Centro Sur,valido,
10247,Norte de Santander,5754,Arboledas,5754002,MANGOSON,3,2024-09-16,197,900,177300,F,2,Region Centro Oriente,valido,
10248,Magdalena,5747,Santa Ana,5747024,MANGOSON,3,2024-04-28,149,900,134100,F,4,Region Caribe,valido,
10249,Bolivar,5713,Magangue,5713017,MANGOSON,3,2024-03-22,155,900,139500,F,4,Region Caribe,valido,
10250,Santander,5768,Chipata,5768019,MANZALOCA,2,2024-08-07,108,1000,108000,F,2,Region Centro Oriente,valido,
10251,Cauca,5719,Santa Rosa,5719032,NARANJITA,4,2024-01-10,144,600,86400,F,6,Region Pacifico,valido,
10252,Meta,5750,Barranca de Upia,5750002,NARANJITA,4,2024-01-07,115,600,69000,F,5,Region Llano,valido,
10253,Cesar,5720,Valledupar,5720025,COLOMBIANITA,1,2024-03-26,20,1200,24000,F,4,Region Caribe,valido,
10254,Huila,5741,Altamira,5741005,MANGOSON,3,2024-11-13,186,900,167400,F,3,Region Centro Sur,valido,
10255,Boyaca,5715,Berbeo,5715005,COLOMBIANITA,1,2024-04-13,136,1200,163200,F,2,Region Centro Oriente,valido,
10256,Santander,5768,Coromoro,5768024,MANZALOCA,2,2024-08-23,159,1000,159000,F,2,Region Centro Oriente,valido,
10257,Casanare,5785,Mani,5785005,MANZALOCA,2,2024-09-14,187,1000,187000,F,5,Region Llano,valido,
10258,Antioquia,5705,Toledo,5705112,MANZALOCA,2,2024-06-04,36,1000,36000,F,1,Region Eje Cafetero - Antioquia,valido,
10259,Risaralda,5766,Pereira,5766010,COLOMBIANITA,1,2024-10-23,170,1200,204000,F,1,Region Eje Cafetero - Antioquia,valido,
10260,Caldas,5717,Victoria,5717025,MANGOSON,3,2024-10-11,157,900,141300,F,1,Region Eje Cafetero - Antioquia,valido,
10261,Boyaca,5715,Caldas,5715012,MANGOSON,3,2024-12-03,80,900,72000,F,2,Region Centro Oriente,valido,
10262,Cundinamarca,5725,Madrid,5725056,MANGOSON,3,2024-11-13,143,900,128700,F,2,Region Centro Oriente,valido,
10263,Santander,5768,El Guacamayo,5768027,MANGOSON,3,2024-12-04,183,900,164700,F,2,Region Centro Oriente,valido,
10264,Atlantico,5708,Barranquilla,5708002,COLOMBIANITA,1,2024-12-15,195,1200,234000,F,4,Region Caribe,valido,
10265,Cordoba,5723,Chinu,5723006,MANGOSON,3,2024-03-11,42,900,37800,F,4,Region Caribe,valido,
10266,Antioquia,5705,Envigado,5705046,NARANJITA,4,2024-09-20,181,600,108600,F,1,Region Eje Cafetero - Antioquia,valido,
10267,Huila,5741,La Plata,5741017,NARANJITA,4,2024-03-22,86,600,51600,F,3,Region Centro Sur,valido,
10268,Santander,5768,Galan,5768034,COLOMBIANITA,1,2024-04-20,96,1200,115200,F,2,Region Centro Oriente,valido,
10269,Boyaca,5715,El Espino,5715033,MANGOSON,3,2024-06-13,166,900,149400,F,2,Region Centro Oriente,valido,
10270,Quindio,5763,Pijao,5763010,MANGOSON,3,2024-03-07,44,900,39600,F,1,Region Eje Cafetero - Antioquia,valido,
10271,Atlantico,5708,Juan de Acosta,5708006,NARANJITA,4,2024-10-09,9,600,5400,F,4,Region Caribe,valido,
10272,Cundinamarca,5725,San Bernardo,5725077,MANZALOCA,2,2024-07-02,54,1000,54000,F,2,Region Centro Oriente,valido,
10273,Boyaca,5715,San Jose de Pare,5715081,MANGOSON,3,2024-11-11,102,900,91800,F,2,Region Centro Oriente,valido,
10274,Meta,5750,La Macarena,5750013,NARANJITA,4,2024-02-17,63,600,37800,F,5,Region Llano,valido,
10275,Antioquia,5705,Santa Rosa de Osos,5705102,MANGOSON,3,2024-08-04,83,900,74700,F,1,Region Eje Cafetero - Antioquia,valido,
10276,Cundinamarca,5725,El Peñon,5725025,MANZALOCA,2,2024-09-23,122,1000,122000,F,2,Region Centro Oriente,valido,
10277,Tolima,5773,Anzoategui,5773004,COLOMBIANITA,1,2024-11-18,49,1200,58800,F,3,Region Centro Sur,valido,
10278,Cauca,5719,Bolivar,5719004,MANZALOCA,2,2024-10-17,51,1000,51000,F,6,Region Pacifico,valido,
10279,Boyaca,5715,Sachica,5715078,MANZALOCA,2,2024-06-01,131,1000,131000,F,2,Region Centro Oriente,valido,
10280,Choco,5727,Bojaya,5727008,MANGOSON,3,2024-04-04,197,900,177300,F,6,Region Pacifico,valido,
10281,Caqueta,5718,La Montañita,5718008,MANZALOCA,2,2024-10-14,143,1000,143000,F,3,Region Centro Sur,valido,
10282,Amazonas,5791,El Encanto,5791001,COLOMBIANITA,1,2024-01-12,72,1200,86400,F,3,Region Centro Sur,valido,
10283,Bolivar,5713,Cicuco,5713010,NARANJITA,4,2024-02-14,197,600,118200,F,4,Region Caribe,valido,
10284,Valle del Cauca,5776,San Pedro,5776032,COLOMBIANITA,1,2024-02-01,40,1200,48000,F,6,Region Pacifico,valido,
10285,Cundinamarca,5725,Supata,5725090,MANZALOCA,2,2024-12-02,39,1000,39000,F,2,Region Centro Oriente,valido,
10286,Antioquia,5705,Don Matias,5705040,NARANJITA,4,2024-03-01,79,600,47400,F,1,Region Eje Cafetero - Antioquia,valido,
10287,Santander,5768,Confines,5768022,MANGOSON,3,2024-01-05,8,900,7200,F,2,Region Centro Oriente,valido,
10288,Nariño,5752,Mallama,5752038,MANGOSON,3,2024-03-20,156,900,140400,F,6,Region Pacifico,valido,
10289,Sucre,5770,Buenavista,5770001,MANZALOCA,2,2024-11-21,76,1000,76000,F,4,Region Caribe,valido,
10290,Nariño,5752,Contadero,5752011,NARANJITA,4,2024-06-22,76,600,45600,F,6,Region Pacifico,valido,
10291,Antioquia,5705,Sabaneta,5705087,MANGOSON,3,2024-06-04,58,900,52200,F,1,Region Eje Cafetero - Antioquia,valido,
10292,Nariño,5752,Policarpa,5752044,MANZALOCA,2,2024-08-05,120,1000,120000,F,6,Region Pacifico,valido,
10293,Antioquia,5705,Armenia,5705014,MANGOSON,3,2024-10-26,196,900,176400,F,1,Region Eje Cafetero - Antioquia,valido,
10294,Cundinamarca,5725,Sibate,5725083,NARANJITA,4,2024-09-26,180,600,108000,F,2,Region Centro Oriente,valido,
10295,Tolima,5773,Prado,5773034,MANZALOCA,2,2024-11-07,46,1000,46000,F,3,Region Centro Sur,valido,
10296,Caqueta,5718,Florencia,5718007,MANGOSON,3,2024-02-10,144,900,129600,F,3,Region Centro Sur,valido,
10297,Antioquia,5705,Yondo,5705124,MANGOSON,3,2024-08-26,182,900,163800,F,1,Region Eje Cafetero - Antioquia,valido,
10298,Cundinamarca,5725,Manta,5725057,COLOMBIANITA,1,2024-10-20,54,1200,64800,F,2,Region Centro Oriente,valido,
10299,Cundinamarca,5725,Quipile,5725074,MANGOSON,3,2024-02-16,129,900,116100,F,2,Region Centro Oriente,valido,
10300,Nariño,5752,La Union,5752033,MANGOSON,3,2024-05-22,154,900,138600,F,6,Region Pacifico,valido,
10301,Huila,5741,Garzon,5741010,COLOMBIANITA,1,2024-09-04,32,1200,38400,F,3,Region Centro Sur,valido,
10302,Nariño,5752,Mallama,5752038,NARANJITA,4,2024-05-09,126,600,75600,F,6,Region Pacifico,valido,
10303,Santander,5768,Cepita,5768014,COLOMBIANITA,1,2024-05-05,55,1200,66000,F,2,Region Centro Oriente,valido,
10304,Antioquia,5705,Yolombo,5705123,NARANJITA,4,2024-03-12,156,600,93600,F,1,Region Eje Cafetero - Antioquia,valido,
10305,Boyaca,5715,Quipama,5715073,COLOMBIANITA,1,2024-12-19,180,1200,216000,F,2,Region Centro Oriente,valido,
10306,Antioquia,5705,San Pedro de Uraba,5705097,COLOMBIANITA,1,2024-08-08,87,1200,104400,F,1,Region Eje Cafetero - Antioquia,valido,
10307,Cundinamarca,5725,Tocaima,5725099,NARANJITA,4,2024-03-01,97,600,58200,F,2,Region Centro Oriente,valido,
10308,Boyaca,5715,Otanche,5715061,MANGOSON,3,2024-12-11,123,900,110700,F,2,Region Centro Oriente,valido,
10309,Tolima,5773,Cajamarca,5773007,MANGOSON,3,2024-05-03,5,900,4500,F,3,Region Centro Sur,valido,
10310,Nariño,5752,Chachagñi,5752008,NARANJITA,4,2024-09-24,45,600,27000,F,6,Region Pacifico,valido,
10311,Caqueta,5718,Valparaiso,5718016,NARANJITA,4,2024-05-19,156,600,93600,F,3,Region Centro Sur,valido,
10312,Caldas,5717,Aguadas,5717001,MANZALOCA,2,2024-07-18,102,1000,102000,F,1,Region Eje Cafetero - Antioquia,valido,
10313,Atlantico,5708,Manati,5708009,MANZALOCA,2,2024-10-25,14,1000,14000,F,4,Region Caribe,valido,
10314,Choco,5727,Union Panamericana,5727031,MANZALOCA,2,2024-08-02,33,1000,33000,F,6,Region Pacifico,valido,
10315,Cundinamarca,5725,Bituima,5725008,MANZALOCA,2,2024-07-09,193,1000,193000,F,2,Region Centro Oriente,valido,
10316,Antioquia,5705,El Carmen de Viboral,5705043,MANZALOCA,2,2024-09-28,98,1000,98000,F,1,Region Eje Cafetero - Antioquia,valido,
10317,Boyaca,5715,Raquira,5715075,MANGOSON,3,2024-12-09,9,900,8100,F,2,Region Centro Oriente,valido,
10318,Antioquia,5705,Arboletes,5705012,MANGOSON,3,2024-10-24,192,900,172800,F,1,Region Eje Cafetero - Antioquia,valido,
10319,Arauca,5781,Tame,5781007,COLOMBIANITA,1,2024-03-14,39,1200,46800,F,5,Region Llano,valido,
10320,Guaviare,5795,San Jose del Guaviare,5795004,NARANJITA,4,2024-10-03,109,600,65400,F,5,Region Llano,valido,
10321,Norte de Santander,5754,Chinacota,5754007,NARANJITA,4,2024-06-03,42,600,25200,F,2,Region Centro Oriente,valido,
10322,Norte de Santander,5754,Durania,5754012,MANGOSON,3,2024-03-13,54,900,48600,F,2,Region Centro Oriente,valido,
10323,Norte de Santander,5754,Salazar,5754030,NARANJITA,4,2024-07-24,56,600,33600,F,2,Region Centro Oriente,valido,
10324,Cauca,5719,Toribio,5719040,COLOMBIANITA,1,2024-06-18,98,1200,117600,F,6,Region Pacifico,valido,
10325,Caqueta,5718,El Paujil,5718006,COLOMBIANITA,1,2024-12-25,46,1200,55200,F,3,Region Centro Sur,valido,
10326,Boyaca,5715,Maripi,5715051,MANGOSON,3,2024-06-21,105,900,94500,F,2,Region Centro Oriente,modificado,D: departamento 0 -> 5715; recuperado del municipio Maripi.
10327,Putumayo,5786,Puerto Caicedo,5786006,MANGOSON,3,2024-09-27,68,900,61200,F,3,Region Centro Sur,valido,
10328,Caldas,5717,Pensilvania,5717018,NARANJITA,4,2024-01-23,122,600,73200,F,1,Region Eje Cafetero - Antioquia,valido,
10329,Caldas,5717,Manizales,5717009,COLOMBIANITA,1,2024-03-20,39,1200,46800,F,1,Region Eje Cafetero - Antioquia,valido,
10330,Antioquia,5705,Giraldo,5705049,MANZALOCA,2,2024-08-19,12,1000,12000,F,1,Region Eje Cafetero - Antioquia,valido,
10331,Tolima,5773,Fresno,5773018,MANGOSON,3,2024-03-15,7,900,6300,F,3,Region Centro Sur,valido,
10332,Tolima,5773,Prado,5773034,COLOMBIANITA,1,2024-03-20,4,1200,4800,F,3,Region Centro Sur,valido,
10333,Valle del Cauca,5776,Dagua,5776013,MANZALOCA,2,2024-04-19,144,1000,144000,F,6,Region Pacifico,valido,
10334,Magdalena,5747,Fundacion,5747011,NARANJITA,4,2024-01-27,110,600,66000,F,4,Region Caribe,valido,
10335,Bolivar,5713,Barranco de Loba,5713006,NARANJITA,4,2024-12-20,14,600,8400,F,4,Region Caribe,valido,
10336,Bolivar,5713,Pinillos,5713025,NARANJITA,4,2024-01-23,36,600,21600,F,4,Region Caribe,valido,
10337,Magdalena,5747,Ariguani,5747003,COLOMBIANITA,1,2024-11-10,15,1200,18000,F,4,Region Caribe,valido,
10338,Choco,5727,Rio Iro,5727024,MANZALOCA,2,2024-08-06,158,1000,158000,F,6,Region Pacifico,valido,
10339,Nariño,5752,Santacruz,5752059,MANZALOCA,2,2024-10-13,149,1000,149000,F,6,Region Pacifico,valido,
10340,Tolima,5773,San Antonio,5773040,COLOMBIANITA,1,2024-03-13,76,1200,91200,F,3,Region Centro Sur,valido,
10341,Huila,5741,Santa Maria,5741029,COLOMBIANITA,1,2024-05-19,35,1200,42000,F,3,Region Centro Sur,valido,
10342,Boyaca,5715,Boavita,5715007,NARANJITA,4,2024-12-20,26,600,15600,F,2,Region Centro Oriente,valido,
10343,Nariño,5752,Pasto,5752043,NARANJITA,4,2024-03-22,41,600,24600,F,6,Region Pacifico,valido,
10344,Vaupes,5797,Caruru,5797001,MANZALOCA,2,2024-09-23,140,1000,140000,F,3,Region Centro Sur,valido,
10345,Cundinamarca,5725,Ubala,5725102,NARANJITA,4,2024-05-05,16,600,9600,F,2,Region Centro Oriente,valido,
10346,Putumayo,5786,Mocoa,5786003,MANGOSON,3,2024-02-14,188,900,169200,F,3,Region Centro Sur,valido,
10347,Boyaca,5715,Chivor,5715022,COLOMBIANITA,1,2024-07-16,50,1200,60000,F,2,Region Centro Oriente,valido,
10348,Guainia,5794,Pana Pana,5794007,MANZALOCA,2,2024-03-17,98,1000,98000,F,5,Region Llano,valido,
10349,Amazonas,5791,El Encanto,5791001,NARANJITA,4,2024-09-15,157,600,94200,F,3,Region Centro Sur,valido,
10350,Cundinamarca,5725,La Vega,5725053,COLOMBIANITA,1,2024-02-10,90,1200,108000,F,2,Region Centro Oriente,valido,
10351,Magdalena,5747,El Reten,5747010,NARANJITA,4,2024-06-25,89,600,53400,F,4,Region Caribe,valido,
10352,Caldas,5717,Norcasia,5717015,MANGOSON,3,2024-04-13,185,900,166500,F,1,Region Eje Cafetero - Antioquia,valido,
10353,Santander,5768,Confines,5768022,MANZALOCA,2,2024-10-02,162,1000,162000,F,2,Region Centro Oriente,valido,
10354,Santander,5768,Cepita,5768014,COLOMBIANITA,1,2024-11-18,38,1200,45600,F,2,Region Centro Oriente,valido,
10355,Nariño,5752,Potosi,5752045,COLOMBIANITA,1,2024-09-10,164,1200,196800,F,6,Region Pacifico,valido,
10356,Huila,5741,Villavieja,5741036,NARANJITA,4,2024-04-06,11,600,6600,F,3,Region Centro Sur,valido,
10357,Choco,5727,El Carmen de Atrato,5727013,MANZALOCA,2,2024-08-02,161,1000,161000,F,6,Region Pacifico,valido,
10358,Cundinamarca,5725,Guayabal de Siquima,5725044,COLOMBIANITA,1,2024-03-19,90,1200,108000,F,2,Region Centro Oriente,valido,
10359,Tolima,5773,Natagaima,5773029,MANZALOCA,2,2024-04-24,67,1000,67000,F,3,Region Centro Sur,valido,
10360,Norte de Santander,5754,Hacari,5754017,NARANJITA,4,2024-10-25,121,600,72600,F,2,Region Centro Oriente,valido,
10361,Nariño,5752,San Pablo,5752055,MANGOSON,3,2024-02-20,60,900,54000,F,6,Region Pacifico,valido,
10362,Santander,5768,Barrancabermeja,5768006,MANGOSON,3,2024-08-27,107,900,96300,F,2,Region Centro Oriente,valido,
10363,Choco,5727,Quibdo,5727023,NARANJITA,4,2024-12-21,103,600,61800,F,6,Region Pacifico,valido,
10364,Tolima,5773,Ataco,5773006,NARANJITA,4,2024-07-03,194,600,116400,F,3,Region Centro Sur,valido,
10365,Cordoba,5723,San Andres Sotavento,5723022,MANZALOCA,2,2024-05-28,21,1000,21000,F,4,Region Caribe,valido,
10366,Boyaca,5715,Otanche,5715061,MANZALOCA,2,2024-10-22,177,1000,177000,F,2,Region Centro Oriente,valido,
10367,Norte de Santander,5754,Cachira,5754005,COLOMBIANITA,1,2024-04-15,163,1200,195600,F,2,Region Centro Oriente,valido,
10368,Tolima,5773,Alvarado,5773002,MANGOSON,3,2024-09-15,90,900,81000,F,3,Region Centro Sur,valido,
10369,La Guajira,5744,Albania,5744001,MANGOSON,3,2024-04-13,164,900,147600,F,4,Region Caribe,valido,
10370,Santander,5768,Cepita,5768014,NARANJITA,4,2024-11-19,161,600,96600,F,2,Region Centro Oriente,valido,
10371,Cesar,5720,Rio de Oro,5720020,COLOMBIANITA,1,2024-08-09,171,1200,205200,F,4,Region Caribe,valido,
10372,Antioquia,5705,Anori,5705009,MANGOSON,3,2024-06-19,108,900,97200,F,1,Region Eje Cafetero - Antioquia,valido,
10373,Cundinamarca,5725,La Calera,5725049,COLOMBIANITA,1,2024-08-17,31,1200,37200,F,2,Region Centro Oriente,valido,
10374,Valle del Cauca,5776,El aguila,5776017,MANGOSON,3,2024-05-13,198,900,178200,F,6,Region Pacifico,valido,
10375,Boyaca,5715,Mongui,5715054,COLOMBIANITA,1,2024-08-03,185,1200,222000,F,2,Region Centro Oriente,valido,
10376,Nariño,5752,Yacuanquer,5752064,MANZALOCA,2,2024-02-19,138,1000,138000,F,6,Region Pacifico,valido,
10377,Boyaca,5715,Belen,5715004,COLOMBIANITA,1,2024-05-28,184,1200,220800,F,2,Region Centro Oriente,valido,
10378,Cauca,5719,Jambalo,5719015,MANGOSON,3,2024-05-24,22,900,19800,F,6,Region Pacifico,valido,
10379,Huila,5741,Timana,5741035,COLOMBIANITA,1,2024-09-10,27,1200,32400,F,3,Region Centro Sur,valido,
10380,Bolivar,5713,Pinillos,5713025,NARANJITA,4,2024-09-16,194,600,116400,F,4,Region Caribe,valido,
10381,Boyaca,5715,Tibana,5715106,MANGOSON,3,2024-07-09,100,900,90000,F,2,Region Centro Oriente,valido,
10382,La Guajira,5744,Urumita,5744014,MANGOSON,3,2024-11-17,153,900,137700,F,4,Region Caribe,valido,
10383,Sucre,5770,Santiago de Tolu,5770023,NARANJITA,4,2024-10-16,55,600,33000,F,4,Region Caribe,valido,
10384,Cordoba,5723,San Carlos,5723025,COLOMBIANITA,1,2024-11-08,88,1200,105600,F,4,Region Caribe,valido,
10385,Santander,5768,Vetas,5768085,MANZALOCA,2,2024-08-15,196,1000,196000,F,2,Region Centro Oriente,valido,
10386,Cauca,5719,Buenos Aires,5719005,COLOMBIANITA,1,2024-07-16,107,1200,128400,F,6,Region Pacifico,valido,
10387,Risaralda,5766,La Virginia,5766007,MANGOSON,3,2024-01-02,94,900,84600,F,1,Region Eje Cafetero - Antioquia,valido,
10388,Boyaca,5715,Iza,5715043,COLOMBIANITA,1,2024-01-01,67,1200,80400,F,2,Region Centro Oriente,valido,
10389,Norte de Santander,5754,Convencion,5754009,MANZALOCA,2,2024-01-03,39,1000,39000,F,2,Region Centro Oriente,valido,
10390,Cundinamarca,5725,Ubaque,5725103,MANZALOCA,2,2024-07-22,190,1000,190000,F,2,Region Centro Oriente,valido,
10391,Choco,5727,Medio San Juan,5727020,MANGOSON,3,2024-09-26,141,900,126900,F,6,Region Pacifico,valido,
10392,Cundinamarca,5725,Tabio,5725093,MANGOSON,3,2024-11-28,157,900,141300,F,2,Region Centro Oriente,valido,
10393,Cauca,5719,Corinto,5719009,MANZALOCA,2,2024-08-03,160,1000,160000,F,6,Region Pacifico,valido,
10394,Antioquia,5705,Santa Barbara,5705101,NARANJITA,4,2024-04-01,118,600,70800,F,1,Region Eje Cafetero - Antioquia,valido,
10395,Cauca,5719,Guapi,5719013,MANGOSON,3,2024-09-27,68,900,61200,F,6,Region Pacifico,valido,
10396,Cundinamarca,5725,Gutierrez,5725046,COLOMBIANITA,1,2024-11-28,111,1200,133200,F,2,Region Centro Oriente,valido,
10397,Casanare,5785,Sacama,5785013,NARANJITA,4,2024-01-21,16,600,9600,F,5,Region Llano,valido,
10398,Boyaca,5715,Cerinza,5715014,MANGOSON,3,2024-04-10,172,900,154800,F,2,Region Centro Oriente,valido,
10399,Cundinamarca,5725,Sibate,5725083,NARANJITA,4,2024-07-27,184,600,110400,F,2,Region Centro Oriente,valido,
10400,Cordoba,5723,Cienaga de Oro,5723007,COLOMBIANITA,1,2024-07-04,163,1200,195600,F,4,Region Caribe,valido,
10401,Boyaca,5715,Pajarito,5715065,NARANJITA,4,2024-12-24,135,600,81000,F,2,Region Centro Oriente,valido,
10402,Cundinamarca,5725,Ubala,5725102,MANZALOCA,2,2024-08-10,56,1000,56000,F,2,Region Centro Oriente,valido,
10403,Norte de Santander,5754,Santiago,5754033,MANGOSON,3,2024-10-12,86,900,77400,F,2,Region Centro Oriente,valido,
10404,Bolivar,5713,Mompos,5713021,COLOMBIANITA,1,2024-11-02,96,1200,115200,F,4,Region Caribe,valido,
10405,Bolivar,5713,Montecristo,5713022,MANGOSON,3,2024-11-28,50,900,45000,F,4,Region Caribe,valido,
10406,Nariño,5752,Santa Barbara,5752058,COLOMBIANITA,1,2024-04-21,166,1200,199200,F,6,Region Pacifico,valido,
10407,Meta,5750,El Castillo,5750008,NARANJITA,4,2024-01-17,41,600,24600,F,5,Region Llano,valido,
10408,Caldas,5717,La Dorada,5717007,MANGOSON,3,2024-07-23,198,900,178200,F,1,Region Eje Cafetero - Antioquia,valido,
10409,Cordoba,5723,Chinu,5723006,MANZALOCA,2,2024-10-02,188,1000,188000,F,4,Region Caribe,valido,
10410,Cundinamarca,5725,Pandi,5725067,MANGOSON,3,2024-09-11,138,900,124200,F,2,Region Centro Oriente,valido,
10411,Norte de Santander,5754,Teorama,5754036,MANZALOCA,2,2024-10-25,27,1000,27000,F,2,Region Centro Oriente,valido,
10412,Bolivar,5713,Norosi,5713024,COLOMBIANITA,1,2024-02-09,130,1200,156000,F,4,Region Caribe,valido,
10413,Antioquia,5705,Carepa,5705028,NARANJITA,4,2024-11-03,21,600,12600,F,1,Region Eje Cafetero - Antioquia,valido,
10414,Antioquia,5705,Itagui,5705058,COLOMBIANITA,1,2024-07-19,86,1200,103200,F,1,Region Eje Cafetero - Antioquia,valido,
