id_registro,id_departamento,id_municipio,id_producto,fecha,cantidad,estado,id_region,validacion,causa_modificacion
10475,5705,5705099,2,2024-12-11,193,F,1,valido,
10476,5741,5741001,1,2024-08-11,135,F,3,valido,
10477,5776,5776018,3,2024-04-11,183,F,6,valido,
10478,5768,5768058,2,2024-12-10,162,F,2,valido,
10479,5713,5713042,1,2024-11-02,83,F,4,valido,
10480,5723,5723007,3,2024-11-11,200,F,4,valido,
10481,5725,5725003,2,2024-01-25,137,F,2,valido,
10482,5766,5766003,2,2024-03-08,152,F,1,valido,
10483,5705,5705101,1,2024-01-11,43,F,1,valido,
10484,5768,5768024,2,2024-01-07,87,F,2,valido,
10485,5741,5741009,4,2024-01-01,76,F,3,valido,
10486,5768,5768004,2,2024-08-11,192,F,2,valido,
10487,5768,5768068,3,2024-09-21,53,F,2,valido,
10488,5785,5785002,2,2024-07-08,103,F,5,valido,
10489,5713,5713035,1,2024-06-03,80,F,4,valido,
10490,5741,5741026,3,2024-05-21,68,F,3,valido,
10491,5770,5770006,3,2024-01-18,94,F,4,valido,
10492,5705,5705026,3,2024-11-02,82,F,1,valido,
10493,5727,5727031,3,2024-09-14,128,F,6,valido,
10494,5752,5752017,4,2024-05-27,31,F,6,valido,
10495,5747,5747020,1,2024-12-23,20,F,4,valido,
10496,5797,5797006,4,2024-05-21,158,F,3,valido,
10497,5725,5725023,2,2024-08-10,82,F,2,valido,
10498,5776,5776010,3,2024-08-26,20,F,6,valido,
10499,5713,5713001,2,2024-09-08,77,F,4,valido,
10500,5781,5781006,2,2024-05-11,9,F,5,valido,
10501,5725,5725004,3,2024-08-23,118,F,2,valido,
10502,5768,5768009,1,2024-09-26,180,F,2,valido,
10503,5713,5713033,4,2024-06-18,100,F,4,valido,
10504,5768,5768029,4,2024-12-02,23,F,2,valido,
10505,5705,5705095,1,2024-12-28,196,F,1,valido,
10506,5725,5725008,2,2024-04-08,17,F,2,valido,
10507,5705,5705017,3,2024-02-28,108,F,1,valido,
10508,5713,5713022,2,2024-04-26,181,F,4,valido,
10509,5715,5715003,1,2024-08-09,24,F,2,valido,
10510,5715,5715055,2,2024-11-05,12,F,2,valido,
10511,5744,5744012,2,2024-12-02,163,F,4,valido,
10512,5725,5725094,4,2024-03-25,38,F,2,valido,
10513,5741,5741019,3,2024-02-12,143,F,3,valido,
10514,5768,5768085,1,2024-03-19,86,F,2,valido,
10515,5768,5768020,3,2024-03-22,141,F,2,valido,
10516,5747,5747014,4,2024-10-07,12,F,4,valido,
10517,5713,5713015,3,2024-08-22,70,F,4,valido,
10518,5713,5713003,3,2024-04-02,140,F,4,valido,
10519,5715,5715071,2,2024-03-20,73,F,2,valido,
10520,5776,5776008,2,2024-04-18,7,F,6,valido,
10521,5705,5705099,3,2024-03-22,194,F,1,valido,
10522,5763,5763001,1,2024-05-23,70,F,1,valido,
10523,5723,5723005,1,2024-02-11,86,F,4,valido,
10524,5768,5768087,4,2024-10-03,58,F,2,valido,
10525,5705,5705075,3,2024-05-18,155,F,1,valido,
10526,5776,5776030,4,2024-02-24,49,F,6,valido,
10527,5725,5725058,4,2024-07-16,41,F,2,valido,
10528,5725,5725094,2,2024-08-08,3,F,2,valido,
10529,5708,5708004,2,2024-06-25,174,F,4,valido,
10530,5719,5719026,4,2024-02-27,85,F,6,valido,
10531,5715,5715021,2,2024-08-05,92,F,2,valido,
10532,5747,5747029,2,2024-09-11,25,F,4,valido,
10533,5715,5715106,4,2024-11-11,24,F,2,valido,
10534,5715,5715017,2,2024-03-19,90,F,2,valido,
10535,5715,5715074,1,2024-07-04,19,F,2,valido,
10536,5719,5719029,3,2024-05-14,168,F,6,valido,
10537,5768,5768078,4,2024-03-12,133,F,2,valido,
10538,5715,5715088,2,2024-11-16,105,F,2,valido,
10539,5723,5723016,4,2024-02-26,117,F,4,valido,
10540,5754,5754015,3,2024-03-15,35,F,2,valido,
10541,5741,5741018,1,2024-01-02,100,F,3,valido,
10542,5747,5747013,4,2024-05-10,5,F,4,valido,
10543,5720,5720012,4,2024-08-06,194,F,4,valido,
10544,5768,5768066,2,2024-03-24,13,F,2,valido,
10545,5713,5713012,1,2024-05-26,24,F,4,valido,
10546,5705,5705010,2,2024-12-01,86,F,1,valido,
10547,5752,5752006,2,2024-05-14,55,F,6,valido,
10548,5715,5715027,3,2024-12-28,30,F,2,valido,
10549,5715,5715103,4,2024-11-03,55,F,2,valido,
10550,5705,5705080,2,2024-07-21,152,F,1,valido,
10551,5713,5713005,3,2024-12-22,89,F,4,valido,
10552,5776,5776034,3,2024-01-22,6,F,6,valido,
10553,5718,5718010,3,2024-01-24,186,F,3,valido,
10554,5795,5795002,4,2024-10-23,62,F,5,valido,
10555,5752,5752010,2,2024-05-06,85,F,6,valido,
10556,5715,5715033,3,2024-02-15,170,F,2,valido,
10557,5723,5723002,4,2024-04-08,61,F,4,valido,
10558,5752,5752018,4,2024-10-12,195,F,6,valido,
10559,5719,5719012,3,2024-07-27,10,F,6,valido,
10560,5750,5750016,4,2024-05-09,130,F,5,valido,
10561,5752,5752038,1,2024-01-13,73,F,6,valido,
10562,5708,5708003,4,2024-01-17,168,F,4,valido,
10563,5715,5715106,2,2024-09-03,197,F,2,valido,
10564,5741,5741022,2,2024-05-17,141,F,3,valido,
10565,5752,5752006,1,2024-07-17,190,F,6,valido,
10566,5715,5715062,4,2024-08-06,140,F,2,valido,
10567,5768,5768036,2,2024-12-12,78,F,2,valido,
10568,5773,5773026,3,2024-07-22,163,F,3,valido,
10569,5791,5791007,4,2024-09-21,105,F,3,valido,
10570,5747,5747020,1,2024-05-11,52,F,4,valido,
10571,5725,5725055,3,2024-11-22,72,F,2,valido,
10572,5715,5715081,3,2024-10-10,113,F,2,valido,
10573,5718,5718009,3,2024-07-26,108,F,3,valido,
10574,5744,5744011,3,2024-06-12,89,F,4,valido,
10575,5754,5754023,2,2024-02-14,194,F,2,valido,
10576,5773,5773013,3,2024-02-20,118,F,3,valido,
10577,5705,5705051,1,2024-11-17,167,F,1,valido,
10578,5768,5768053,1,2024-09-06,36,F,2,valido,
10579,5768,5768050,4,2024-05-24,165,F,2,valido,
10580,5752,5752051,4,2024-07-18,96,F,6,valido,
10581,5713,5713020,3,2024-10-15,158,F,4,valido,
10582,5752,5752064,1,2024-02-10,168,F,6,valido,
10583,5715,5715096,3,2024-03-28,3,F,2,valido,
10584,5754,5754012,1,2024-12-23,12,F,2,valido,
10585,5791,5791002,4,2024-08-24,169,F,3,valido,
10586,5752,5752030,2,2024-09-16,180,F,6,valido,
10587,5773,5773022,1,2024-04-20,132,F,3,valido,
10588,5773,5773019,3,2024-02-27,108,F,3,valido,
10589,5752,5752054,2,2024-01-07,146,F,6,valido,
10590,5715,5715061,3,2024-03-12,154,F,2,valido,
10591,5727,5727003,4,2024-09-17,109,F,6,valido,
10592,5754,5754037,1,2024-09-17,192,F,2,valido,
10593,5718,5718016,2,2024-02-20,132,F,3,valido,
10594,5794,5794006,4,2024-03-13,124,F,5,valido,
10595,5705,5705038,3,2024-07-01,129,F,1,valido,
10596,5744,5744011,1,2024-11-28,54,F,4,valido,
10597,5715,5715123,4,2024-08-03,171,F,2,valido,
10598,5785,5785002,3,2024-08-10,148,F,5,valido,
10599,5747,5747008,4,2024-12-28,35,F,4,valido,
10600,5720,5720001,1,2024-03-13,85,F,4,valido,
10601,5727,5727026,3,2024-03-26,31,F,6,valido,
10602,5773,5773046,3,2024-07-20,142,F,3,valido,
10603,5794,5794002,3,2024-09-07,38,F,5,valido,
10604,5773,5773013,3,2024-09-14,145,F,3,valido,
10605,5715,5715034,1,2024-05-08,40,F,2,valido,
10606,5752,5752042,4,2024-12-11,122,F,6,valido,
10607,5725,5725100,2,2024-04-27,147,F,2,valido,
10608,5754,5754014,3,2024-12-26,68,F,2,valido,
10609,5768,5768059,4,2024-04-01,80,F,2,valido,
10610,5754,5754012,2,2024-08-02,133,F,2,valido,
10611,5727,5727007,3,2024-09-13,76,F,6,valido,
10612,5713,5713017,1,2024-06-10,191,F,4,valido,
10613,5770,5770011,2,2024-12-22,141,F,4,valido,
10614,5715,5715055,3,2024-08-11,2,F,2,valido,
10615,5715,5715098,4,2024-08-14,145,F,2,valido,
10616,5725,5725101,3,2024-12-12,185,F,2,valido,
10617,5768,5768001,2,2024-03-16,61,F,2,valido,
10618,5797,5797005,2,2024-02-14,98,F,3,valido,
10619,5713,5713020,3,2024-11-07,98,F,4,valido,
10620,5715,5715088,4,2024-06-23,41,F,2,valido,
10621,5747,5747019,3,2024-12-27,84,F,4,valido,
10622,5715,5715064,2,2024-09-25,151,F,2,valido,
10623,5768,5768071,3,2024-10-01,36,F,2,valido,
10624,5725,5725007,3,2024-02-13,35,F,2,valido,
10625,5725,5725115,1,2024-12-08,94,F,2,valido,
10626,5705,5705041,1,2024-10-22,71,F,1,valido,
10627,5719,5719009,2,2024-02-27,183,F,6,valido,
10628,5747,5747030,4,2024-02-22,135,F,4,valido,
10629,5768,5768022,2,2024-05-06,188,F,2,valido,
10630,5725,5725055,2,2024-06-17,119,F,2,valido,
10631,5741,5741036,4,2024-10-28,170,F,3,valido,
10632,5715,5715011,4,2024-09-06,178,F,2,valido,
10633,5752,5752054,2,2024-04-05,69,F,6,valido,
10634,5770,5770009,1,2024-10-08,90,F,4,valido,
10635,5754,5754008,3,2024-04-03,130,F,2,valido,
10636,5776,5776026,4,2024-09-10,105,F,6,valido,
10637,5776,5776038,3,2024-05-28,179,F,6,valido,
10638,5799,5799004,4,2024-06-12,181,F,5,valido,
10639,5785,5785013,2,2024-08-21,187,F,5,valido,
10640,5713,5713038,4,2024-06-08,123,F,4,valido,
10641,5725,5725076,3,2024-07-08,86,F,2,valido,
10642,5725,5725108,2,2024-12-22,63,F,2,valido,
10643,5750,5750021,1,2024-09-14,9,F,5,valido,
10644,5791,5791003,4,2024-04-03,100,F,3,valido,
10645,5752,5752035,2,2024-11-25,27,F,6,valido,
10646,5708,5708022,2,2024-07-08,134,F,4,valido,
10647,5776,5776025,2,2024-07-02,151,F,6,valido,
10648,5720,5720014,4,2024-10-17,37,F,4,valido,
10649,5705,5705099,4,2024-02-16,112,F,1,valido,
10650,5773,5773026,2,2024-05-02,123,F,3,valido,
10651,5754,5754022,3,2024-08-18,10,F,2,valido,
10652,5715,5715052,2,2024-09-03,136,F,2,valido,
10653,5725,5725044,3,2024-03-02,82,F,2,valido,
10654,5766,5766004,3,2024-09-21,192,F,1,valido,
10655,5791,5791010,3,2024-02-24,13,F,3,valido,
10656,5720,5720023,1,2024-03-18,121,F,4,valido,
10657,5725,5725016,4,2024-10-09,84,F,2,valido,
10658,5781,5781006,1,2024-09-28,119,F,5,valido,
10659,5705,5705072,1,2024-05-19,30,F,1,valido,
10660,5725,5725061,3,2024-06-11,83,F,2,valido,
10661,5715,5715116,1,2024-01-10,16,F,2,valido,
10662,5785,5785013,1,2024-08-17,46,F,5,valido,
10663,5725,5725023,1,2024-07-20,32,F,2,valido,
10664,5750,5750011,1,2024-04-27,29,F,5,valido,
10665,5747,5747026,1,2024-12-16,157,F,4,valido,
10666,5713,5713035,2,2024-10-15,53,F,4,valido,
10667,5776,5776029,3,2024-11-13,55,F,6,valido,
10668,5797,5797002,1,2024-04-08,191,F,3,valido,
10669,5768,5768050,4,2024-10-14,77,F,2,valido,
10670,5705,5705070,3,2024-03-02,163,F,1,valido,
10671,5705,5705073,1,2024-12-06,61,F,1,valido,
10672,5754,5754025,1,2024-09-09,101,F,2,valido,
10673,5754,5754008,2,2024-05-01,165,F,2,valido,
10674,5725,5725003,3,2024-04-02,109,F,2,valido,
10675,5705,5705066,1,2024-02-19,40,F,1,valido,
10676,5719,5719037,4,2024-09-20,58,F,6,valido,
10677,5794,5794002,3,2024-02-07,119,F,5,valido,
10678,5727,5727003,1,2024-09-13,92,F,6,valido,
10679,5727,5727013,2,2024-05-09,113,F,6,valido,
10680,5776,5776039,2,2024-11-03,54,F,6,valido,
10681,5727,5727010,1,2024-06-27,160,F,6,valido,
10682,5747,5747016,3,2024-12-02,140,F,4,valido,
10683,5752,5752015,4,2024-03-04,149,F,6,valido,
10684,5715,5715117,1,2024-09-05,132,F,2,valido,
10685,5794,5794008,2,2024-06-14,121,F,5,valido,
10686,5705,5705108,4,2024-06-17,176,F,1,modificado,"E: id_producto 0 -> 4. Case rule: only NARANJITA is sold in Támesis, Antioquia."
10687,5725,5725100,2,2024-03-05,39,F,2,valido,
10688,5747,5747008,3,2024-11-22,185,F,4,valido,
10689,5719,5719032,3,2024-11-10,103,F,6,valido,
10690,5785,5785019,3,2024-06-14,199,F,5,valido,
10691,5773,5773043,4,2024-02-23,106,F,3,valido,
10692,5754,5754014,2,2024-06-07,40,F,2,valido,
10693,5773,5773004,3,2024-12-19,150,F,3,valido,
10694,5768,5768022,1,2024-02-27,175,F,2,valido,
10695,5741,5741034,1,2024-12-25,63,F,3,valido,
10696,5776,5776016,1,2024-06-13,49,F,6,valido,
10697,5705,5705113,2,2024-08-09,165,F,1,valido,
10698,5725,5725013,2,2024-09-20,130,F,2,valido,
10699,5752,5752050,2,2024-01-28,118,F,6,valido,
10700,5754,5754002,1,2024-08-01,117,F,2,valido,
10701,5715,5715005,1,2024-09-07,123,F,2,valido,
10702,5744,5744002,4,2024-09-20,49,F,4,valido,
10703,5773,5773023,1,2024-10-05,83,F,3,valido,
10704,5719,5719007,2,2024-08-15,40,F,6,valido,
10705,5766,5766014,1,2024-07-10,169,F,1,valido,
10706,5725,5725100,3,2024-12-24,157,F,2,valido,
10707,5715,5715080,2,2024-11-03,131,F,2,valido,
10708,5715,5715007,2,2024-09-21,155,F,2,valido,
10709,5776,5776018,1,2024-10-08,50,F,6,valido,
10710,5705,5705078,4,2024-05-13,105,F,1,valido,
10711,5752,5752037,3,2024-09-16,200,F,6,valido,
10712,5754,5754021,2,2024-06-02,99,F,2,valido,
10713,5785,5785018,2,2024-05-18,21,F,5,valido,
10714,5715,5715005,3,2024-05-23,175,F,2,valido,
10715,5785,5785004,2,2024-01-07,19,F,5,valido,
10716,5754,5754032,4,2024-12-20,91,F,2,valido,
10717,5717,5717024,3,2024-06-11,120,F,1,valido,
10718,5727,5727028,4,2024-01-14,64,F,6,valido,
10719,5773,5773011,2,2024-02-19,149,F,3,valido,
10720,5770,5770023,3,2024-10-01,166,F,4,valido,
10721,5708,5708023,3,2024-01-04,184,F,4,valido,
10722,5708,5708009,1,2024-12-02,116,F,4,valido,
10723,5720,5720024,1,2024-11-18,94,F,4,valido,
10724,5773,5773014,3,2024-11-09,91,F,3,valido,
10725,5727,5727024,4,2024-09-01,60,F,6,valido,
10726,5768,5768033,1,2024-11-10,1,F,2,valido,
10727,5705,5705067,2,2024-10-03,45,F,1,valido,
10728,5715,5715119,3,2024-06-01,29,F,2,valido,
10729,5744,5744015,1,2024-04-03,121,F,4,valido,
10730,5715,5715006,3,2024-03-24,51,F,2,valido,
10731,5725,5725006,2,2024-03-08,146,F,2,valido,
10732,5715,5715117,3,2024-04-17,98,F,2,valido,
10733,5770,5770020,4,2024-05-11,4,F,4,valido,
10734,5705,5705032,2,2024-08-25,27,F,1,valido,
10735,5725,5725110,4,2024-12-25,185,F,2,valido,
10736,5713,5713026,3,2024-03-08,133,F,4,valido,
10737,5719,5719028,1,2024-12-02,190,F,6,valido,
10738,5725,5725043,4,2024-06-05,105,F,2,valido,
10739,5705,5705072,2,2024-06-14,116,F,1,valido,
10740,5776,5776012,3,2024-04-10,10,F,6,valido,
10741,5708,5708004,2,2024-08-27,123,F,4,valido,
10742,5747,5747020,1,2024-07-10,141,F,4,valido,
10743,5763,5763009,4,2024-10-05,17,F,1,valido,
10744,5766,5766007,4,2024-03-12,161,F,1,valido,
10745,5705,5705109,3,2024-12-11,9,F,1,valido,
10746,5747,5747022,2,2024-03-20,131,F,4,valido,
10747,5776,5776004,4,2024-02-25,82,F,6,valido,
10748,5770,5770024,2,2024-12-11,163,F,4,valido,
10749,5727,5727007,1,2024-07-18,78,F,6,valido,
10750,5705,5705032,1,2024-11-02,52,F,1,valido,
10751,5754,5754017,1,2024-04-08,106,F,2,valido,
10752,5741,5741013,1,2024-10-27,54,F,3,valido,
10753,5705,5705084,2,2024-09-19,116,F,1,valido,
10754,5715,5715003,4,2024-06-24,122,F,2,valido,
10755,5708,5708015,1,2024-06-11,138,F,4,valido,
10756,5715,5715072,4,2024-05-03,136,F,2,valido,
10757,5705,5705056,2,2024-11-24,106,F,1,valido,
10758,5727,5727023,1,2024-12-05,96,F,6,valido,
10759,5719,5719030,2,2024-05-26,90,F,6,valido,
10760,5770,5770020,4,2024-04-22,136,F,4,valido,
10761,5725,5725013,1,2024-09-09,138,F,2,valido,
10762,5705,5705034,4,2024-08-13,16,F,1,valido,
10763,5770,5770024,3,2024-04-21,147,F,4,valido,
10764,5750,5750025,1,2024-11-13,59,F,5,valido,
10765,5763,5763008,4,2024-07-21,165,F,1,valido,
10766,5785,5785005,2,2024-11-08,174,F,5,valido,
10767,5719,5719025,2,2024-07-20,152,F,6,valido,
10768,5713,5713021,1,2024-07-16,7,F,4,valido,
10769,5705,5705039,1,2024-12-22,114,F,1,valido,
10770,5795,5795004,3,2024-09-04,117,F,5,valido,
10771,5768,5768014,2,2024-11-02,58,F,2,valido,
10772,5750,5750022,2,2024-08-09,17,F,5,valido,
10773,5717,5717003,4,2024-08-20,194,F,1,valido,
10774,5754,5754012,3,2024-11-07,136,F,2,valido,
10775,5715,5715062,1,2024-01-17,120,F,2,valido,
10776,5750,5750023,1,2024-06-21,42,F,5,valido,
10777,5773,5773007,3,2024-06-07,191,F,3,valido,
10778,5717,5717019,2,2024-09-12,178,F,1,valido,
10779,5768,5768081,1,2024-08-04,23,F,2,valido,
10780,5752,5752023,1,2024-10-02,174,F,6,valido,
10781,5705,5705006,3,2024-10-10,160,F,1,valido,
10782,5776,5776033,3,2024-08-13,60,F,6,valido,
10783,5776,5776030,4,2024-01-24,129,F,6,valido,
10784,5773,5773037,2,2024-06-05,13,F,3,valido,
10785,5715,5715038,3,2024-04-08,119,F,2,valido,
10786,5770,5770024,3,2024-06-20,67,F,4,valido,
10787,5752,5752030,4,2024-02-24,22,F,6,valido,
10788,5750,5750025,1,2024-09-01,48,F,5,valido,
10789,5770,5770016,3,2024-05-17,56,F,4,valido,
10790,5799,5799002,2,2024-10-12,186,F,5,valido,
10791,5750,5750001,2,2024-11-17,23,F,5,valido,
10792,5717,5717025,2,2024-01-23,75,F,1,valido,
10793,5715,5715040,2,2024-08-10,196,F,2,valido,
10794,5713,5713007,1,2024-01-26,91,F,4,valido,
10795,5741,5741026,2,2024-09-11,69,F,3,valido,
10796,5750,5750012,1,2024-10-24,195,F,5,valido,
10797,5723,5723013,1,2024-07-03,70,F,4,valido,
10798,5725,5725085,2,2024-01-04,17,F,2,valido,
10799,5725,5725106,4,2024-07-11,113,F,2,valido,
10800,5776,5776002,3,2024-06-01,167,F,6,valido,
10801,5747,5747002,2,2024-06-09,162,F,4,valido,
10802,5715,5715076,3,2024-02-26,109,F,2,valido,
10803,5715,5715093,3,2024-11-13,183,F,2,valido,
10804,5727,5727029,4,2024-07-14,118,F,6,valido,
10805,5715,5715048,2,2024-09-11,142,F,2,valido,
10806,5723,5723018,2,2024-02-22,119,F,4,valido,
10807,5725,5725075,1,2024-10-16,10,F,2,valido,
10808,5725,5725057,2,2024-07-23,41,F,2,valido,
10809,5776,5776010,4,2024-10-06,168,F,6,valido,
10810,5776,5776004,2,2024-05-05,157,F,6,valido,
10811,5741,5741023,4,2024-10-25,179,F,3,valido,
10812,5718,5718006,3,2024-03-26,145,F,3,valido,
10813,5776,5776010,1,2024-12-04,70,F,6,valido,
10814,5725,5725030,1,2024-02-02,126,F,2,valido,
10815,5718,5718004,4,2024-10-13,81,F,3,valido,
10816,5715,5715074,4,2024-01-07,64,F,2,valido,
10817,5766,5766014,3,2024-02-28,29,F,1,valido,
10818,5705,5705016,4,2024-09-22,89,F,1,valido,
10819,5752,5752034,1,2024-06-15,33,F,6,valido,
10820,5768,5768023,4,2024-08-24,146,F,2,valido,
10821,5715,5715075,3,2024-06-24,198,F,2,valido,
10822,5705,5705124,3,2024-08-07,69,F,1,valido,
10823,5708,5708012,2,2024-01-26,193,F,4,valido,
10824,5770,5770010,3,2024-04-03,176,F,4,valido,
10825,5705,5705024,2,2024-02-09,25,F,1,valido,
10826,5705,5705101,2,2024-03-07,69,F,1,valido,
10827,5770,5770015,4,2024-10-22,144,F,4,valido,
10828,5705,5705058,3,2024-11-03,66,F,1,valido,
10829,5747,5747017,3,2024-09-12,103,F,4,valido,
10830,5752,5752062,2,2024-04-19,4,F,6,valido,
10831,5713,5713004,2,2024-12-05,109,F,4,valido,
10832,5715,5715098,1,2024-12-23,74,F,2,valido,
10833,5785,5785005,1,2024-03-01,162,F,5,valido,
10834,5776,5776036,2,2024-09-23,177,F,6,valido,
10835,5768,5768008,3,2024-03-24,145,F,2,valido,
10836,5768,5768067,1,2024-09-16,183,F,2,valido,
10837,5715,5715106,1,2024-01-21,119,F,2,valido,
10838,5713,5713031,4,2024-01-12,62,F,4,valido,
10839,5708,5708016,1,2024-10-03,65,F,4,valido,
10840,5773,5773021,1,2024-11-13,54,F,3,valido,
10841,5717,5717026,4,2024-07-21,125,F,1,valido,
10842,5715,5715102,3,2024-12-25,18,F,2,valido,
10843,5705,5705014,2,2024-04-01,22,F,1,valido,
10844,5785,5785003,2,2024-07-15,82,F,5,valido,
10845,5705,5705113,2,2024-04-01,111,F,1,valido,
10846,5752,5752025,4,2024-02-20,89,F,6,valido,
10847,5705,5705045,4,2024-06-14,197,F,1,valido,
10848,5752,5752056,2,2024-04-03,127,F,6,valido,
10849,5725,5725080,2,2024-08-22,123,F,2,valido,
10850,5752,5752009,4,2024-02-18,50,F,6,valido,
10851,5717,5717003,4,2024-11-12,196,F,1,valido,
10852,5725,5725081,1,2024-10-25,15,F,2,valido,
10853,5705,5705113,2,2024-03-24,114,F,1,valido,
10854,5773,5773011,3,2024-02-13,107,F,3,valido,
10855,5752,5752004,3,2024-03-19,185,F,6,valido,
10856,5719,5719015,3,2024-02-14,76,F,6,valido,
10857,5725,5725046,2,2024-05-01,111,F,2,valido,
10858,5715,5715016,2,2024-10-13,30,F,2,valido,
10859,5754,5754013,2,2024-06-07,28,F,2,valido,
10860,5725,5725110,2,2024-09-04,82,F,2,valido,
10861,5744,5744006,2,2024-01-26,133,F,4,valido,
10862,5713,5713040,1,2024-09-05,183,F,4,valido,
10863,5768,5768036,2,2024-12-12,15,F,2,valido,
10864,5768,5768032,1,2024-05-10,136,F,2,valido,
10865,5719,5719032,3,2024-03-04,142,F,6,valido,
10866,5727,5727006,3,2024-12-28,68,F,6,valido,
10867,5773,5773006,4,2024-01-28,144,F,3,valido,
10868,5720,5720008,2,2024-09-07,66,F,4,valido,
10869,5766,5766006,3,2024-07-27,196,F,1,valido,
10870,5725,5725104,3,2024-06-18,187,F,2,valido,
10871,5797,5797003,4,2024-05-07,110,F,3,valido,
10872,5770,5770022,4,2024-07-24,103,F,4,valido,
10873,5754,5754038,3,2024-09-06,162,F,2,valido,
10874,5763,5763011,4,2024-12-05,129,F,1,valido,
10875,5776,5776013,4,2024-10-21,111,F,6,valido,
10876,5747,5747004,4,2024-10-01,185,F,4,valido,
10877,5725,5725054,4,2024-02-14,1,F,2,valido,
10878,5727,5727022,1,2024-11-17,38,F,6,valido,
10879,5785,5785015,2,2024-07-14,173,F,5,valido,
10880,5776,5776002,2,2024-03-03,121,F,6,valido,
10881,5741,5741028,4,2024-07-19,134,F,3,valido,
10882,5719,5719012,3,2024-09-16,111,F,6,valido,
10883,5725,5725060,4,2024-11-26,49,F,2,valido,
10884,5725,5725040,2,2024-11-10,132,F,2,valido,
10885,5715,5715063,1,2024-09-09,132,F,2,valido,
10886,5750,5750016,3,2024-02-20,197,F,5,valido,
10887,5725,5725013,2,2024-01-15,181,F,2,valido,
10888,5768,5768053,1,2024-03-11,12,F,2,valido,
10889,5768,5768066,4,2024-06-24,125,F,2,valido,
10890,5717,5717017,3,2024-06-21,146,F,1,valido,
10891,5725,5725109,3,2024-12-05,26,F,2,valido,
10892,5752,5752001,3,2024-06-26,186,F,6,valido,
10893,5720,5720014,2,2024-06-05,32,F,4,valido,
10894,5791,5791004,4,2024-03-04,21,F,3,valido,
10895,5723,5723019,4,2024-06-14,182,F,4,valido,
10896,5776,5776011,1,2024-04-15,103,F,6,valido,
10897,5715,5715003,4,2024-03-26,135,F,2,valido,
10898,5713,5713008,3,2024-10-09,195,F,4,valido,
10899,5781,5781005,4,2024-05-19,109,F,5,valido,
10900,5705,5705032,2,2024-12-23,46,F,1,valido,
10901,5725,5725039,3,2024-06-22,164,F,2,valido,
10902,5713,5713020,3,2024-11-17,188,F,4,valido,
10903,5715,5715004,2,2024-06-23,193,F,2,valido,
10904,5720,5720025,1,2024-04-16,108,F,4,valido,
10905,5705,5705059,3,2024-12-25,38,F,1,valido,
10906,5741,5741033,4,2024-12-10,115,F,3,valido,
10907,5752,5752059,4,2024-06-16,35,F,6,valido,
10908,5754,5754039,3,2024-09-05,108,F,2,valido,
10909,5725,5725105,1,2024-11-28,182,F,2,valido,
10910,5794,5794009,1,2024-11-06,3,F,5,valido,
10911,5715,5715019,2,2024-08-15,163,F,2,valido,
10912,5768,5768038,2,2024-11-18,132,F,2,valido,
10913,5727,5727022,4,2024-02-03,47,F,6,valido,
10914,5720,5720011,1,2024-12-09,195,F,4,valido,
10915,5773,5773009,3,2024-05-26,87,F,3,valido,
10916,5727,5727018,2,2024-10-06,16,F,6,valido,
10917,5725,5725085,1,2024-01-21,179,F,2,valido,
10918,5723,5723004,4,2024-10-11,129,F,4,valido,
10919,5752,5752039,1,2024-06-11,163,F,6,valido,
10920,5705,5705025,3,2024-05-09,192,F,1,valido,
10921,5718,5718015,4,2024-07-09,138,F,3,valido,
10922,5754,5754026,4,2024-03-23,172,F,2,valido,
10923,5705,5705092,4,2024-12-13,198,F,1,valido,
10924,5750,5750009,3,2024-01-03,123,F,5,valido,
10925,5754,5754036,4,2024-04-02,51,F,2,valido,
10926,5715,5715093,2,2024-11-24,195,F,2,valido,
10927,5768,5768067,2,2024-07-27,68,F,2,valido,
10928,5725,5725070,2,2024-06-03,9,F,2,valido,
10929,5723,5723010,2,2024-05-19,67,F,4,valido,
10930,5715,5715051,1,2024-06-28,194,F,2,valido,
10931,5752,5752023,2,2024-12-15,40,F,6,valido,
10932,5744,5744005,3,2024-10-01,64,F,4,valido,
10933,5768,5768029,2,2024-04-27,133,F,2,valido,
10934,5776,5776035,3,2024-03-04,144,F,6,valido,
10935,5715,5715029,1,2024-11-04,98,F,2,valido,
10936,5705,5705121,1,2024-02-04,11,F,1,valido,
10937,5711,5711001,3,2024-06-25,143,F,2,valido,
